iter	Passed	Remaining
3214	375418	196642
3215	375521	196518
3216	375609	196386
3217	375715	196264
3218	375819	196140
3219	375904	196007
3220	375989	195874
3221	376072	195739
3222	376157	195606
3223	376238	195471
3224	376323	195338
3225	376418	195210
3226	376572	195112
3227	376689	194996
3228	376761	194856
3229	376854	194727
3230	376946	194598
3231	377030	194464
3232	377128	194338
3233	377208	194202
3234	377287	194066
3235	377395	193946
3236	377551	193849
3237	377663	193730
3238	377775	193611
3239	377886	193491
3240	377983	193364
3241	378057	193226
3242	378178	193112
3243	378360	193028
3244	378438	192892
3245	378555	192776
3246	378675	192661
3247	378793	192545
3248	378921	192434
3249	379030	192314
3250	379145	192196
3251	379247	192072
3252	379338	191942
3253	379432	191815
3254	379536	191691
3255	379634	191566
3256	379725	191436
3257	379824	191311
3258	379920	191184
3259	380011	191054
3260	380097	190922
3261	380180	190789
3262	380283	190666
3263	380389	190544
3264	380467	190408
3265	380559	190279
3266	380649	190150
3267	380750	190025
3268	380854	189902
3269	380974	189788
3270	381073	189662
3271	381185	189544
3272	381268	189411
3273	381357	189280
3274	381449	189152
3275	381548	189027
3276	381652	188904
3277	381718	188763
3278	381814	188636
3279	381896	188503
3280	382002	188381
3281	382077	188244
3282	382165	188114
3283	382263	187988
3284	382392	187878
3285	382492	187754
3286	382580	187624
3287	382664	187491
3288	382719	187345
3289	382806	187214
3290	382904	187089
3291	382996	186961
3292	383168	186871
3293	383378	186800
3294	383599	186735
3295	383807	186663
3296	384020	186594
3297	384214	186515
3298	384415	186439
3299	384630	186371
3300	384845	186302
3301	385065	186235
3302	385277	186164
3303	385489	186094
3304	385699	186022
3305	385910	185951
3306	386137	185887
3307	386342	185813
3308	386558	185744
3309	386770	185672
3310	386980	185600
3311	387182	185524
3312	387397	185454
3313	387604	185380
3314	387820	185311
3315	388020	185234
3316	388222	185157
3317	388430	185084
3318	388643	185012
3319	388848	184937
3320	389054	184862
3321	389261	184787
3322	389470	184714
3323	389681	184641
3324	389902	184573
3325	390099	184493
3326	390313	184422
3327	390529	184351
3328	390734	184275
3329	390939	184199
3330	391152	184127
3331	391365	184054
3332	391596	183990
3333	391810	183918
3334	392012	183840
3335	392219	183764
3336	392435	183693
3337	392651	183621
3338	392865	183549
3339	393086	183479
3340	393312	183412
3341	393532	183342
3342	393765	183278
3343	393979	183205
3344	394209	183139
3345	394429	183069
3346	394638	182993
3347	394869	182928
3348	395097	182860
3349	395323	182792
3350	395543	182722
3351	395768	182653
3352	395987	182581
3353	396215	182514
3354	396446	182448
3355	396669	182377
3356	396895	182309
3357	397123	182241
3358	397347	182171
3359	397606	182118
3360	397990	182121
3361	398195	182042
3362	398406	181966
3363	398619	181890
3364	398832	181815
3365	399068	181750
3366	399288	181678
3367	399504	181603
3368	399725	181531
3369	399957	181464
3370	400161	181384
3371	400389	181315
3372	400608	181241
3373	400831	181170
3374	401055	181098
3375	401284	181029
3376	401496	180952
3377	401716	180879
3378	401912	180795
3379	402129	180720
3380	402348	180646
3381	402520	180551
3382	402618	180422
3383	402726	180298
3384	402841	180177
3385	402944	180051
3386	403057	179929
3387	403162	179804
3388	403259	179675
3389	403430	179580
3390	403557	179464
3391	403658	179337
3392	403788	179223
3393	403902	179102
3394	404012	178979
3395	404132	178860
3396	404236	178734
3397	404348	178612
3398	404462	178492
3399	404574	178369
3400	404731	178267
3401	404829	178139
3402	404913	178004
3403	405006	177874
3404	405106	177747
3405	405226	177628
3406	405391	177529
3407	405545	177425
3408	405721	177332
3409	405854	177219
3410	405987	177106
3411	406104	176986
3412	406218	176864
3413	406343	176748
3414	406468	176632
3415	406603	176520
3416	406750	176413
3417	406863	176291
3418	406968	176166
3419	407085	176046
3420	407214	175931
3421	407358	175823
3422	407478	175704
3423	407608	175590
3424	407733	175474
3425	407836	175348
3426	407910	175209
3427	407990	175074
3428	408094	174948
3429	408201	174824
3430	408366	174725
3431	408597	174653
3432	408820	174579
3433	409041	174503
3434	409251	174423
3435	409505	174361
3436	409719	174282
3437	409939	174206
3438	410159	174129
3439	410378	174052
3440	410588	173971
3441	410803	173893
3442	411012	173811
3443	411246	173740
3444	411464	173663
3445	411696	173591
3446	411917	173514
3447	412135	173436
3448	412345	173355
3449	412556	173273
3450	412774	173195
3451	413046	173139
3452	413457	173141
3453	413594	173029
3454	413732	172917
3455	413851	172797
3456	414091	172727
3457	414241	172620
3458	414371	172505
3459	414549	172409
3460	414710	172306
3461	414875	172205
3462	415079	172120
3463	415247	172020
3464	415484	171949
3465	415670	171856
3466	415861	171766
3467	416062	171679
3468	416244	171585
3469	416457	171503
3470	416616	171399
3471	416796	171304
3472	416958	171201
3473	417146	171109
3474	417320	171011
3475	417496	170914
3476	417677	170818
3477	417867	170727
3478	417981	170604
3479	418070	170471
3480	418202	170356
3481	418348	170246
3482	418456	170121
3483	418535	169985
3484	418618	169849
3485	418707	169717
3486	418784	169579
3487	418912	169462
3488	419019	169337
3489	419110	169205
3490	419194	169070
3491	419297	168943
3492	419395	168814
3493	419500	168688
3494	419586	168554
3495	419680	168424
3496	419764	168290
3497	419860	168160
3498	419975	168038
3499	420064	167905
3500	420203	167793
3501	420353	167685
3502	420511	167580
3503	420634	167461
3504	420788	167354
3505	420919	167239
3506	421029	167115
3507	421139	166991
3508	421231	166860
3509	421357	166742
3510	421461	166616
3511	421556	166485
3512	421713	166380
3513	421976	166316
3514	422237	166252
3515	422623	166236
3516	422935	166191
3517	423128	166100
3518	423377	166030
3519	423619	165957
3520	423964	165925
3521	424231	165862
3522	424413	165765
3523	424577	165662
3524	424741	165558
3525	424894	165450
3526	425132	165376
3527	425442	165329
3528	425707	165264
3529	425886	165166
3530	426078	165073
3531	426244	164970
3532	426506	164904
3533	426735	164825
3534	426946	164739
3535	427151	164651
3536	427383	164573
3537	427605	164491
3538	427769	164387
3539	427953	164290
3540	428127	164190
3541	428303	164090
3542	428459	163982
3543	428622	163878
3544	428781	163771
3545	428933	163662
3546	429090	163555
3547	429259	163452
3548	429433	163351
3549	429614	163253
3550	429790	163153
3551	429951	163047
3552	430122	162945
3553	430286	162840
3554	430451	162736
3555	430636	162639
3556	430837	162548
3557	431079	162472
3558	431301	162389
3559	431538	162311
3560	431791	162240
3561	431940	162129
3562	432091	162019
3563	432241	161908
3564	432392	161798
3565	432556	161693
3566	432685	161574
3567	432831	161462
3568	432982	161352
3569	433136	161243
3570	433305	161139
3571	433442	161024
3572	433623	160924
3573	433768	160812
3574	433912	160699
3575	434042	160581
3576	434263	160496
3577	434491	160414
3578	434635	160301
3579	434792	160193
3580	434947	160083
3581	435076	159965
3582	435215	159850
3583	435351	159734
3584	435492	159619
3585	435624	159502
