iter	RMSE
3025	0.3057110493
3026	0.3056205304
3027	0.3054132904
3028	0.3054121391
3029	0.3052396136
3030	0.3051770584
3031	0.3050337993
3032	0.3049073509
3033	0.3047612831
3034	0.3046624306
3035	0.3043725211
3036	0.3041868184
3037	0.3039336309
3038	0.3038312733
3039	0.3037414797
3040	0.303651699
3041	0.3035737026
3042	0.3035477774
3043	0.3034666399
3044	0.3033297647
3045	0.3031888878
3046	0.3030241882
3047	0.3029264924
3048	0.3028423684
3049	0.3026769857
3050	0.3024038241
3051	0.3022298396
3052	0.3020041738
3053	0.3018871898
3054	0.301816869
3055	0.3016073953
3056	0.301531194
3057	0.301398747
3058	0.3012734427
3059	0.3010089592
3060	0.3009288588
3061	0.3007087774
3062	0.3006377631
3063	0.3004137307
3064	0.3003734936
3065	0.3000114289
3066	0.2998987797
3067	0.2998204809
3068	0.2997407668
3069	0.2996703823
3070	0.299547975
3071	0.2993891401
3072	0.2993284605
3073	0.2991805743
3074	0.2990480488
3075	0.2987704686
3076	0.2986582033
3077	0.298478767
3078	0.2983482056
3079	0.2981020196
3080	0.2978854025
3081	0.297789501
3082	0.2976718623
3083	0.2975849487
3084	0.2973997149
3085	0.2971795493
3086	0.2971061259
3087	0.2969878405
3088	0.2968212402
3089	0.296536918
3090	0.2964227881
3091	0.2962847702
3092	0.2961783649
3093	0.296127538
3094	0.296011961
3095	0.2958778768
3096	0.2957003251
3097	0.2956526644
3098	0.2955613679
3099	0.2955399938
3100	0.2954918453
3101	0.2954357287
3102	0.2952535149
3103	0.2951714006
3104	0.295034673
3105	0.2949838033
3106	0.2949103062
3107	0.2946993571
3108	0.2946287169
3109	0.2945818455
3110	0.2944277642
3111	0.2942985617
3112	0.2942154155
3113	0.2940971311
3114	0.294031387
3115	0.2938507196
3116	0.2938024781
3117	0.2936449306
3118	0.293557593
3119	0.2934917961
3120	0.2934501994
3121	0.2933231673
3122	0.2931755099
3123	0.2930278779
3124	0.2928495571
3125	0.2927180548
3126	0.2925985008
3127	0.2925424349
3128	0.2925063777
3129	0.2923004832
3130	0.292159637
3131	0.2920518014
3132	0.2919863667
3133	0.2919513926
3134	0.291871076
3135	0.2916003706
3136	0.2914420562
3137	0.2912468085
3138	0.2909748472
3139	0.290810413
3140	0.2906359453
3141	0.290593126
3142	0.2904136411
3143	0.2903907985
3144	0.2902586891
3145	0.2901112169
3146	0.290011849
3147	0.2898730893
3148	0.289674253
3149	0.2895840487
3150	0.2894550021
3151	0.2893052023
3152	0.2892411025
3153	0.2891001771
3154	0.2889592044
3155	0.2888284861
3156	0.2887090459
3157	0.2885460923
3158	0.2884918071
3159	0.2883502032
3160	0.2882083283
3161	0.2880787316
3162	0.2879436563
3163	0.2878907145
3164	0.2877758132
3165	0.2876579591
3166	0.2874179498
3167	0.2872547123
3168	0.2872222996
3169	0.2870917825
3170	0.2870329327
3171	0.286885956
3172	0.2866572722
3173	0.2865712841
3174	0.2864723677
3175	0.2863379242
3176	0.2862788018
3177	0.2861657969
3178	0.2860616035
3179	0.2859540929
3180	0.2858462376
3181	0.2857526139
3182	0.2856626859
3183	0.2856438045
3184	0.2854754241
3185	0.2852921544
3186	0.2852005678
3187	0.2851063428
3188	0.2850177297
3189	0.2847909437
3190	0.2846349475
3191	0.2844935851
3192	0.284318236
3193	0.2842319865
3194	0.2840985264
3195	0.2839959241
3196	0.2838528473
3197	0.2836019803
3198	0.2834314071
3199	0.2833711407
3200	0.2832192047
3201	0.2830323906
3202	0.2828717393
3203	0.2827496685
3204	0.2824656547
3205	0.2823785878
3206	0.282305452
3207	0.2822419412
3208	0.2819888683
3209	0.2819154919
3210	0.2817162703
3211	0.2816302524
3212	0.2815416432
3213	0.2814793628
3214	0.2814094001
3215	0.2812435306
3216	0.2811440274
3217	0.2810143579
3218	0.2809236296
3219	0.2808306183
3220	0.2807743659
3221	0.2807482632
3222	0.2806113471
3223	0.2804792868
3224	0.2803797543
3225	0.2803645933
3226	0.2802343174
3227	0.2801253044
3228	0.2800429874
3229	0.2798340875
3230	0.2798047019
3231	0.2797084767
3232	0.2796200038
3233	0.2794042826
3234	0.2792514425
3235	0.2791822953
3236	0.2790011891
3237	0.2789293538
3238	0.2788073179
3239	0.2787071649
3240	0.278687725
3241	0.2785240757
3242	0.2784923526
3243	0.2783504917
3244	0.2781444633
3245	0.2780576568
3246	0.2779790177
3247	0.2778044659
3248	0.2777287825
3249	0.2774973896
3250	0.2774373549
3251	0.2773382699
3252	0.2772768526
3253	0.2772379549
3254	0.277065906
3255	0.2770106636
3256	0.276971711
3257	0.2769012789
3258	0.2768168136
3259	0.276719906
3260	0.2766166531
3261	0.2765405532
3262	0.2764410065
3263	0.2763361855
3264	0.2762353624
3265	0.2761334202
3266	0.2760738014
3267	0.27596275
3268	0.2758629243
3269	0.2757500228
3270	0.2756653543
3271	0.2756344471
3272	0.2755190902
3273	0.2754489038
3274	0.2753305199
3275	0.275225293
3276	0.2750539475
3277	0.2748637668
3278	0.2747285805
3279	0.2746374
3280	0.2745417179
3281	0.2744843685
3282	0.2743088676
3283	0.2742425443
3284	0.2740796273
3285	0.2739645048
3286	0.2738733319
3287	0.273784302
3288	0.2736021165
3289	0.2735089893
3290	0.2734092255
3291	0.2732993315
3292	0.2731898823
3293	0.2730007878
3294	0.2729628952
3295	0.2729188662
3296	0.2727332969
3297	0.2725699511
3298	0.2724483602
3299	0.2723766223
3300	0.2721914227
3301	0.2720808117
3302	0.2720434272
3303	0.2718498125
3304	0.2717315826
3305	0.2716917329
3306	0.2715688153
3307	0.2714056857
3308	0.2712774064
3309	0.2712081492
3310	0.2710109175
3311	0.2708930344
3312	0.2708709809
3313	0.2707663242
3314	0.2705309495
3315	0.2704344277
3316	0.2701980072
3317	0.2700866106
3318	0.2699424871
3319	0.2698607554
3320	0.2697283555
3321	0.2695525128
3322	0.2694579599
3323	0.2693983686
3324	0.2692662938
3325	0.2691328099
3326	0.2689361224
3327	0.2688728684
3328	0.2687842593
3329	0.2687226189
3330	0.2686066799
3331	0.2684780925
3332	0.2683829793
3333	0.2682796257
3334	0.2680695268
3335	0.2679713915
3336	0.267906478
3337	0.2678413041
3338	0.2676365668
3339	0.2674324454
3340	0.2673155674
3341	0.2670975425
3342	0.2670203062
3343	0.2669476923
3344	0.2668516057
3345	0.2667019327
3346	0.2665763711
3347	0.2664545078
3348	0.2663389587
3349	0.2662295312
3350	0.2660479818
3351	0.2659843275
3352	0.2658515107
3353	0.2656342201
3354	0.2655242268
3355	0.2654461408
3356	0.2653622605
3357	0.2652535938
3358	0.265026824
3359	0.2648116204
3360	0.2647127042
3361	0.2646211225
3362	0.2645254633
3363	0.2644513186
3364	0.2643589985
3365	0.2642918806
3366	0.2640809598
3367	0.2639585924
3368	0.2638376197
3369	0.2636824876
3370	0.2635700591
3371	0.26347819
3372	0.2633439896
3373	0.2632380809
3374	0.2631381858
3375	0.2630762191
3376	0.2630192254
3377	0.2628806637
3378	0.2628306228
3379	0.2626787021
3380	0.2624653501
3381	0.2623882053
3382	0.2623208475
3383	0.2620956689
3384	0.2620019086
3385	0.2618351098
3386	0.2617301133
3387	0.2616197188
3388	0.2616025547
3389	0.2615175144
3390	0.2614427741
3391	0.2614219182
3392	0.261378563
3393	0.2613435819
3394	0.2612754173
3395	0.2611855742
3396	0.2608511987
3397	0.2607770364
3398	0.2607267821
3399	0.2606592371
3400	0.2605555815
3401	0.260334816
3402	0.2602742636
3403	0.2601790755
3404	0.2600691468
3405	0.2599981819
3406	0.2599521477
3407	0.259906854
3408	0.2598043434
3409	0.2595982016
3410	0.2595668017
3411	0.2593533601
3412	0.2593105885
3413	0.259156241
3414	0.2590985607
3415	0.259037784
3416	0.2590093716
3417	0.258947466
3418	0.2588322722
3419	0.2586769368
3420	0.2585318728
3421	0.2584368501
3422	0.2583695439
3423	0.2582727202
3424	0.2580749677
3425	0.2580017244
3426	0.2579120809
3427	0.2578058386
3428	0.2577049157
3429	0.2576107071
3430	0.257555428
3431	0.2574185831
3432	0.2573533945
3433	0.2573351181
3434	0.2572958794
3435	0.2572121123
3436	0.2571583889
3437	0.2570717451
3438	0.2569712077
3439	0.2569376393
3440	0.2567824332
3441	0.2566600317
3442	0.2564893014
3443	0.2563532801
3444	0.2562455758
3445	0.2561182623
3446	0.2559291585
3447	0.2558962566
3448	0.2557455577
3449	0.2556560873
3450	0.2554546586
3451	0.2553696938
3452	0.2553175938
3453	0.2552120854
3454	0.2551426659
3455	0.2550411821
3456	0.2549064653
3457	0.2548932289
3458	0.2548158757
3459	0.2547075122
3460	0.2546271482
3461	0.2545300745
3462	0.2544272075
3463	0.2542648173
3464	0.2542420874
3465	0.2540731972
3466	0.254002813
3467	0.25387394
3468	0.2537022797
3469	0.2535708217
3470	0.2533116022
3471	0.2532703894
3472	0.2532102616
3473	0.2531056889
3474	0.2530636817
3475	0.2529304566
3476	0.2528333031
3477	0.2526875862
3478	0.2526074421
3479	0.2524665846
3480	0.2523770016
3481	0.2522547658
3482	0.2520998434
3483	0.2519508498
3484	0.251866141
3485	0.2516991105
3486	0.2514610803
3487	0.2512980615
3488	0.2512214567
3489	0.2510498633
3490	0.2509646144
3491	0.2508733192
3492	0.2507977519
3493	0.2505482211
3494	0.2503717243
3495	0.2503018424
3496	0.2502253213
3497	0.2501232264
3498	0.2500609976
3499	0.2498975662
3500	0.2498180587
3501	0.2494081471
3502	0.2493328069
3503	0.2492825437
3504	0.2491794787
3505	0.2490746343
3506	0.2490274948
3507	0.2488736185
3508	0.2487920768
3509	0.2487050786
3510	0.2486616179
3511	0.2484993215
3512	0.248412309
3513	0.248322095
3514	0.2482076252
3515	0.2480273106
3516	0.2479127004
3517	0.247864574
3518	0.2477784744
3519	0.2477672693
3520	0.2475462735
3521	0.2473903426
3522	0.2472119733
3523	0.2471070785
3524	0.2470189673
3525	0.2468912709
3526	0.2468166693
3527	0.2467034357
3528	0.2466376932
3529	0.2464578443
3530	0.2463817084
3531	0.2463526165
3532	0.2463022076
3533	0.2461688596
3534	0.2460069548
3535	0.2459047001
3536	0.2457736143
3537	0.2457230783
3538	0.2456179736
3539	0.2455152161
3540	0.2454294599
3541	0.245233765
3542	0.2451693098
3543	0.2449879734
3544	0.2449002842
3545	0.2448433625
3546	0.244794343
3547	0.2447547073
3548	0.2447284095
3549	0.2445783432
3550	0.2444717918
3551	0.2442936414
3552	0.2440827154
3553	0.2440535632
3554	0.2439880113
3555	0.2439591022
3556	0.243871344
3557	0.243779214
3558	0.243658193
3559	0.2436257828
3560	0.2435737319
3561	0.2434840838
3562	0.2433967008
3563	0.2433389495
3564	0.2431333051
3565	0.2430981195
3566	0.2430621432
3567	0.2430057972
3568	0.2428704656
3569	0.2427831838
3570	0.2427233156
3571	0.2426421739
3572	0.2425861153
3573	0.2424871595
3574	0.2423767841
3575	0.2422926956
3576	0.2422480041
3577	0.2421296012
3578	0.2420377429
3579	0.2419352748
3580	0.241885777
3581	0.2417793667
3582	0.2416547596
3583	0.2415977451
3584	0.2414934783
3585	0.2413834043
